TradeID,Amount,Currency,Product,Country,SettlementType,Priority,Owner
3171,12174,3,0,0,0,1,4
3172,18404,1,2,1,1,1,14
3173,49478,0,3,3,2,2,18
3174,24401,3,0,3,1,2,10
3175,10818,2,3,2,2,1,11
3176,6387,2,3,1,1,1,2
3177,8381,1,3,4,1,1,13
3178,25605,3,3,2,0,2,11
3179,34063,2,3,2,1,1,11
3180,18909,0,0,2,2,1,17
3181,20042,1,0,3,2,2,10
3182,33184,3,2,3,1,2,19
3183,34390,2,0,4,0,0,1
3184,38728,2,3,2,0,2,11
3185,28715,0,2,1,0,2,14
3186,6557,2,2,3,0,1,19
3187,9274,0,1,2,0,2,0
3188,45835,0,2,3,1,2,19
3189,31352,1,3,2,2,1,11
3190,29519,1,1,0,0,1,5
3191,10481,1,2,2,1,1,15
3192,16315,1,0,0,2,0,4
3193,23681,0,3,1,1,2,2
3194,12368,0,1,1,0,1,7
3195,40374,0,1,4,0,2,3
3196,42808,1,3,3,0,2,18
3197,18760,1,3,2,2,0,11
3198,40666,3,2,2,0,2,15
3199,43698,3,0,0,0,1,4
3200,49483,3,3,3,0,2,18
3201,10369,3,1,1,1,1,7
3202,13298,0,1,2,2,1,0
3203,29197,2,2,1,0,1,14
3204,18258,0,3,4,0,2,13
3205,30047,1,2,1,0,1,14
3206,40365,1,0,1,2,1,16
3207,26193,2,2,3,0,1,19
3208,18633,1,1,4,2,1,3
3209,38249,2,1,4,1,0,3
3210,48352,2,0,4,2,2,1
3211,8719,0,0,0,0,0,4
3212,9786,3,0,4,2,2,1
3213,27018,2,2,3,2,1,19
3214,14287,0,3,1,1,1,2
3215,6278,2,1,4,1,0,3
3216,48644,2,3,1,0,1,2
3217,43046,3,1,1,1,1,7
3218,33366,1,0,0,0,1,4
3219,40289,0,1,2,0,1,0
3220,33579,0,2,2,1,2,15
3221,32244,3,2,1,1,2,14
3222,31951,0,0,1,1,2,16
3223,47861,1,1,4,1,0,3
3224,38666,3,0,1,2,1,16
3225,8237,3,1,4,0,2,3
3226,12963,1,3,1,0,1,2
3227,43454,2,2,1,2,2,14
3228,31493,0,1,2,1,0,0
3229,47415,3,3,1,2,1,2
3230,10035,0,1,1,0,0,7
3231,13286,2,0,1,1,2,16
3232,41284,0,0,4,0,0,1
3233,28908,3,1,3,2,0,8
3234,8502,1,2,1,1,1,14
3235,7176,3,2,2,1,2,15
3236,22058,2,2,3,0,1,19
3237,43052,2,2,2,2,1,15
3238,15249,0,2,2,2,0,15
3239,15491,0,0,1,1,2,16
3240,6908,3,0,0,1,0,4
3241,49784,2,2,3,2,0,19
3242,16775,3,3,0,2,1,12
3243,43318,3,2,2,2,1,15
3244,43489,3,3,0,0,0,12
3245,21147,3,0,1,2,2,16
3246,12358,2,3,1,2,0,2
3247,15109,1,2,4,1,1,6
3248,43689,2,0,4,0,0,1
3249,39352,3,1,2,2,1,0
3250,41957,0,3,1,1,1,2
3251,33408,1,1,1,1,2,7
3252,38615,1,1,0,2,1,5
3253,39747,2,3,3,2,0,18
3254,31204,1,2,2,0,0,15
3255,31926,2,0,4,2,0,1
3256,16479,3,2,3,1,0,19
3257,5636,0,2,0,1,1,9
3258,25340,3,3,0,2,0,12
3259,30680,0,0,0,0,1,4
3260,38291,0,1,4,1,2,3
3261,32933,3,3,1,1,0,2
3262,28647,3,3,4,2,2,13
3263,19218,2,1,1,1,0,7
3264,27172,1,3,3,0,2,18
3265,10082,1,1,0,1,1,5
3266,48083,1,0,2,0,1,17
3267,30752,0,0,2,0,0,17
3268,14917,3,1,4,1,2,3
3269,14759,1,2,0,1,0,9
3270,5014,2,3,2,2,1,11
3271,44970,2,2,4,2,2,6
3272,40786,1,3,2,0,2,11
3273,10275,2,1,2,0,0,0
3274,10076,1,0,1,1,1,16
3275,31910,1,3,2,1,1,11
3276,13381,3,1,2,2,0,0
3277,48158,0,2,1,2,1,14
3278,9109,2,0,4,2,1,1
3279,24091,2,1,1,2,0,7
3280,16687,3,0,3,2,0,10
3281,9079,2,0,2,2,0,17
3282,31153,3,2,0,2,1,9
3283,44256,0,2,2,2,0,15
3284,47254,0,3,0,0,2,12
3285,9160,2,3,2,1,1,11
3286,8350,3,1,1,0,0,7
3287,42790,2,2,1,2,1,14
3288,39012,2,0,1,1,2,16
3289,9498,1,1,1,2,1,7
3290,39702,1,0,2,2,0,17
3291,26169,2,1,4,1,1,3
3292,27628,0,0,2,2,0,17
3293,21435,2,0,1,0,2,16
3294,36282,0,0,2,1,0,17
3295,38158,3,3,0,1,1,12
3296,8050,0,1,2,0,2,0
3297,28280,1,2,2,2,0,15
3298,27539,0,1,1,2,1,7
3299,18622,3,0,2,2,2,17
3300,34805,0,0,4,0,0,1
3301,12552,2,2,0,1,0,9
3302,43034,0,2,1,1,2,14
3303,38599,2,0,4,0,0,1
3304,36927,3,3,3,1,0,18
3305,22847,0,0,3,2,1,10
3306,13311,3,1,3,2,1,8
3307,39612,3,1,0,2,2,5
3308,9864,1,1,3,1,2,8
3309,21706,1,3,3,2,0,18
3310,28413,3,2,1,1,2,14
3311,41943,1,0,2,0,0,17
3312,39068,0,0,0,2,0,4
3313,40505,1,2,2,0,2,15
3314,25298,3,3,1,0,1,2
3315,27035,0,3,4,2,2,13
3316,42050,2,3,0,1,2,12
3317,33055,0,1,2,1,0,0
3318,16001,0,2,2,2,1,15
3319,18680,2,0,4,0,0,1
3320,48265,0,2,4,0,0,6
3321,44467,0,0,4,1,0,1
3322,6420,0,1,3,0,2,8
3323,27754,3,1,2,1,2,0
3324,24401,2,0,4,0,2,1
3325,45290,2,1,1,1,1,7
3326,42922,1,3,1,0,0,2
3327,11112,3,0,4,0,0,1
3328,40611,0,3,2,2,2,11
3329,13908,3,1,0,1,0,5
3330,48645,0,1,1,0,1,7
3331,14173,1,3,2,1,2,11
3332,42648,2,1,2,2,2,0
3333,31746,0,0,4,1,2,1
3334,9389,0,3,4,1,0,13
3335,24557,2,3,3,1,2,18
3336,19143,0,0,0,2,2,4
3337,44848,2,1,2,1,1,0
3338,48428,0,3,2,1,1,11
3339,24624,2,3,4,2,2,13
3340,8407,1,3,4,0,1,13
3341,35859,2,0,0,1,0,4
3342,37438,1,1,0,0,2,5
3343,40307,3,2,1,2,0,14
3344,14982,1,0,4,0,1,1
3345,37980,2,1,4,0,0,3
3346,27976,0,0,2,1,2,17
3347,47594,0,0,0,2,1,4
3348,14388,2,1,0,1,2,5
3349,15274,1,1,1,0,1,7
3350,48345,1,2,3,0,0,19
3351,30036,2,0,0,0,2,4
3352,21482,2,2,3,0,0,19
3353,42895,3,2,2,1,1,15
3354,38627,3,2,0,2,2,9
3355,17555,1,3,1,0,1,2
3356,23599,3,1,2,1,0,0
3357,39241,1,0,1,0,0,16
3358,7232,0,3,3,2,0,18
3359,25645,0,1,3,0,0,8
3360,29475,3,0,4,0,1,1
3361,48265,0,3,2,2,2,11
3362,45313,1,1,3,1,2,8
3363,22914,1,0,1,1,1,16
3364,35386,3,0,4,1,2,1
3365,26018,0,2,4,2,2,6
3366,45080,2,1,4,0,0,3
3367,30670,0,1,3,1,2,8
3368,13629,3,2,3,1,1,19
3369,49485,0,1,2,1,0,0
3370,30434,2,1,2,0,1,0
3371,23690,3,2,3,2,0,19
3372,25383,0,1,1,2,0,7
3373,45823,3,0,2,1,0,17
3374,14633,1,1,4,0,2,3
3375,5028,1,2,2,2,0,15
3376,28920,0,3,1,0,1,2
3377,46580,3,2,0,0,2,9
3378,38261,0,0,2,0,0,17
3379,24805,3,3,3,2,1,18
3380,41553,2,0,1,0,1,16
3381,29645,2,1,2,2,2,0
3382,33688,2,1,4,2,0,3
3383,15141,2,3,0,2,0,12
3384,49731,2,0,3,2,0,10
3385,18110,0,1,4,0,2,3
3386,36369,2,2,4,1,1,6
3387,40283,0,3,2,2,2,11
3388,39820,3,0,0,0,2,4
3389,42966,3,1,4,0,1,3
3390,8363,1,0,2,1,0,17
3391,14074,3,1,4,0,1,3
3392,35922,1,3,1,2,0,2
3393,48994,3,3,4,2,1,13
3394,47487,0,3,2,1,2,11
3395,10027,0,0,4,0,0,1
3396,35820,1,3,2,0,1,11
3397,39384,3,2,3,1,1,19
3398,42154,2,2,3,0,2,19
3399,49852,2,1,0,0,0,5
3400,37864,3,0,3,0,0,10
3401,9325,2,2,0,2,1,9
3402,5637,0,3,2,2,2,11
3403,34683,2,0,0,0,0,4
3404,37633,2,2,4,1,1,6
3405,36824,3,3,1,1,2,2
3406,33967,0,3,2,2,1,11
3407,17467,1,3,2,2,1,11
3408,32783,3,1,4,1,2,3
3409,42603,2,2,0,1,0,9
3410,8169,1,2,3,0,1,19
3411,13532,1,0,4,1,1,1
3412,10897,3,1,3,2,0,8
3413,34545,3,3,0,0,2,12
3414,30392,0,1,3,2,2,8
3415,37747,2,0,4,0,2,1
3416,31348,0,0,2,0,2,17
3417,24570,1,2,0,0,1,9
3418,27628,3,2,0,1,0,9
3419,46535,1,1,3,2,0,8
3420,34709,1,3,4,1,1,13
3421,38555,2,1,0,0,0,5
3422,42033,3,3,1,0,2,2
3423,20091,2,2,0,2,2,9
3424,30022,1,2,2,0,0,15
3425,25135,1,0,3,2,0,10
3426,25343,3,3,0,2,1,12
3427,41338,3,2,4,2,0,6
3428,25579,3,1,0,1,1,5
3429,24021,2,3,0,0,2,12
3430,9488,1,2,0,2,2,9
3431,35998,2,1,3,1,2,8
3432,5917,3,0,1,2,1,16
3433,7282,2,3,2,2,0,11
3434,5828,0,1,3,0,2,8
3435,9413,1,1,2,2,1,0
3436,16740,2,2,4,1,1,6
3437,33010,3,3,3,0,2,18
3438,36505,1,0,1,1,2,16
3439,5651,3,0,3,0,0,10
3440,49456,2,0,2,2,2,17
3441,11944,3,2,4,1,1,6
3442,19910,2,0,4,2,0,1
3443,27990,2,3,1,2,2,2
3444,20358,0,0,0,2,2,4
3445,37201,0,3,4,2,1,13
3446,32030,1,2,1,2,0,14
3447,26173,0,2,2,1,1,15
3448,9212,3,1,0,0,2,5
3449,42332,3,2,3,0,0,19
3450,37388,1,3,2,2,2,11
3451,46908,1,2,1,0,1,14
3452,35769,1,1,1,2,0,7
3453,44273,1,2,2,2,0,15
3454,33492,3,3,4,2,0,13
3455,20209,1,1,2,0,0,0
3456,12747,2,1,4,2,1,3
3457,19657,3,1,1,0,1,7
3458,33517,1,0,0,2,1,4
3459,39157,0,0,4,2,1,1
3460,35399,2,1,4,0,0,3
3461,27905,1,0,1,0,1,16
3462,15420,0,2,2,1,1,15
3463,40221,2,0,2,1,0,17
3464,15609,3,1,0,0,0,5
3465,47373,2,2,0,2,0,9
3466,32430,1,2,0,2,2,9
3467,36708,3,3,0,1,0,12
3468,8630,2,0,4,0,2,1
3469,15455,0,3,0,0,2,12
3470,42516,3,0,0,0,0,4
3471,18327,1,0,3,0,0,10
3472,13831,2,0,4,1,1,1
3473,34764,0,2,0,2,1,9
3474,27007,2,2,2,1,1,15
3475,19244,0,3,0,0,1,12
3476,43954,3,1,1,2,1,7
3477,6881,1,3,4,0,2,13
3478,43356,2,2,0,1,0,9
3479,38204,3,3,4,2,1,13
3480,23713,2,2,3,2,1,19
3481,20435,3,2,1,0,1,14
3482,17684,3,2,3,2,0,19
3483,25053,0,0,4,0,2,1
3484,16699,1,0,4,0,0,1
3485,28641,0,0,0,0,1,4
3486,30944,1,2,4,0,0,6
3487,46994,1,1,0,2,0,5
3488,10631,3,2,2,1,0,15
3489,10293,1,0,3,0,0,10
3490,42173,2,3,3,2,0,18
3491,47749,2,2,1,0,1,14
3492,8981,2,2,1,1,2,14
3493,37501,2,2,2,2,2,15
3494,45010,2,0,4,0,1,1
3495,14162,1,1,3,0,1,8
3496,32572,2,2,3,2,2,19
3497,42235,3,1,4,1,0,3
3498,47680,1,1,4,2,0,3
3499,14575,0,2,4,2,0,6
3500,28684,3,0,4,0,2,1
3501,41710,3,1,0,2,0,5
3502,24568,1,3,0,2,1,12
3503,40725,3,2,2,2,2,15
3504,29132,1,1,0,1,0,5
3505,20887,1,3,1,1,2,2
3506,47611,3,0,4,0,1,1
3507,37612,0,2,3,1,1,19
3508,24371,1,2,1,1,2,14
3509,8752,2,1,1,1,0,7
3510,27556,0,0,0,0,2,4
3511,33867,3,0,1,2,0,16
3512,45907,2,2,0,0,2,9
3513,7711,2,0,4,2,2,1
3514,8896,3,0,0,2,0,4
3515,20000,1,0,1,1,2,16
3516,25567,2,1,3,2,2,8
3517,22045,3,3,3,0,2,18
3518,36416,2,2,4,1,0,6
3519,11805,2,1,0,0,2,5
3520,16005,0,0,1,0,1,16
3521,21237,3,1,4,1,2,3
3522,12469,2,0,4,1,2,1
3523,21250,2,2,3,0,1,19
3524,22053,0,0,0,0,1,4
3525,12403,1,1,2,1,2,0
3526,44434,0,3,0,0,2,12
3527,19285,2,1,3,1,0,8
3528,45416,3,0,1,1,2,16
3529,18412,3,0,2,1,1,17
3530,33118,2,3,4,2,1,13
3531,34921,1,2,1,2,1,14
3532,19499,1,0,1,2,2,16
3533,23095,1,1,2,2,2,0
3534,13166,3,3,1,2,2,2
3535,43614,1,0,1,1,1,16
3536,15158,3,3,0,2,0,12
3537,21291,3,3,2,0,1,11
3538,21696,2,0,2,0,2,17
3539,19244,0,1,4,1,2,3
3540,8904,0,3,4,1,1,13
3541,31806,1,1,1,0,0,7
3542,45686,2,0,4,2,2,1
3543,28147,2,0,1,1,0,16
3544,27172,3,3,0,0,0,12
3545,16752,1,1,2,1,2,0
3546,20182,1,1,4,2,0,3
3547,22775,0,0,2,0,1,17
3548,30786,0,0,2,0,0,17
3549,38805,2,1,3,0,0,8
3550,22259,3,2,0,0,2,9
3551,41098,3,3,3,0,0,18
3552,31805,1,3,0,2,1,12
3553,45430,1,2,4,1,2,6
3554,37972,2,3,2,0,2,11
3555,34594,0,3,2,2,1,11
3556,41621,0,1,0,2,2,5
3557,38119,1,2,2,0,2,15
3558,37374,0,2,4,1,2,6
3559,25967,1,1,3,0,0,8
3560,25657,1,0,0,2,1,4
3561,44499,1,0,1,0,1,16
3562,7134,0,2,4,0,1,6
3563,12283,2,3,3,2,0,18
3564,17139,3,3,0,1,2,12
3565,43140,1,2,2,2,2,15
3566,12953,2,0,4,0,1,1
3567,36782,0,1,0,2,0,5
3568,36418,3,3,1,0,2,2
3569,24003,0,1,1,0,1,7
3570,12212,0,3,1,2,2,2
3571,38350,0,0,0,2,0,4
3572,11945,0,3,3,0,1,18
3573,26115,1,3,1,0,1,2
3574,27562,3,0,4,1,0,1
3575,32517,2,3,0,1,2,12
3576,42223,3,3,3,0,1,18
3577,42357,0,3,1,2,0,2
3578,46651,0,2,3,1,0,19
3579,22098,0,2,4,0,2,6
3580,38154,2,0,4,1,1,1
3581,18564,0,3,3,2,0,18
3582,29412,1,1,0,0,1,5
3583,21450,3,1,3,1,0,8
3584,19882,0,1,4,0,0,3
3585,31270,0,2,1,0,2,14
3586,25896,2,2,0,0,1,9
3587,33806,1,3,1,0,2,2
3588,10721,0,1,0,2,2,5
3589,26313,1,1,4,1,1,3
3590,29403,2,1,2,2,1,0
3591,40175,3,3,2,0,2,11
3592,21343,1,0,3,0,0,10
3593,24808,3,2,2,2,0,15
3594,37749,0,1,0,1,1,5
3595,5259,1,1,1,2,2,7
3596,40298,3,2,2,2,0,15
3597,19538,2,2,1,0,1,14
3598,46377,2,0,3,0,2,10
3599,6770,2,2,4,2,0,6
3600,20156,0,0,0,1,0,4
3601,31997,0,0,1,1,1,16
3602,49203,2,3,3,1,2,18
3603,5014,0,1,4,1,1,3
3604,33688,3,1,1,1,2,7
3605,5773,3,3,4,0,1,13
3606,7431,1,0,2,1,2,17
3607,6241,0,1,0,2,0,5
3608,49926,3,1,4,0,2,3
3609,12723,2,0,3,1,1,10
3610,18645,1,1,1,2,0,7
3611,10844,2,2,3,0,0,19
3612,38891,0,2,3,0,2,19
3613,48707,2,1,0,1,0,5
3614,49265,0,2,4,2,0,6
3615,30803,3,2,2,2,0,15
3616,14557,3,3,3,0,1,18
3617,31915,1,1,3,2,2,8
3618,39035,0,1,2,1,0,0
3619,14267,3,3,0,0,1,12
3620,20066,0,3,0,2,1,12
3621,10827,2,1,0,1,2,5
3622,49367,0,0,4,1,2,1
3623,14329,3,2,1,1,2,14
3624,41774,1,0,2,0,1,17
3625,21722,3,2,0,2,1,9
3626,16183,3,2,2,1,0,15
3627,8957,1,2,2,2,0,15
3628,15065,1,2,1,0,1,14
3629,28773,0,3,4,0,2,13
3630,36633,1,1,4,0,0,3
3631,10491,0,1,2,1,2,0
3632,46550,1,0,0,0,1,4
3633,15180,2,2,1,1,1,14
3634,11108,3,3,4,1,2,13
3635,18352,3,2,1,2,2,14
3636,24513,3,3,3,0,1,18
3637,47591,1,3,2,0,1,11
3638,20380,1,2,1,2,2,14
3639,11376,1,0,4,2,1,1
3640,40602,0,2,2,0,0,15
3641,12513,2,2,3,1,1,19
3642,47901,3,3,4,1,2,13
3643,9487,3,2,2,0,0,15
3644,47687,0,2,4,2,1,6
3645,47564,0,0,3,2,0,10
3646,6414,2,3,1,1,2,2
3647,7633,1,0,1,0,2,16
3648,16386,2,3,0,1,0,12
3649,11381,0,0,3,2,2,10
3650,28332,1,1,4,0,0,3
3651,38858,2,1,4,0,0,3
3652,27342,1,0,4,1,1,1
3653,18671,1,1,4,1,2,3
3654,27783,2,2,2,1,1,15
3655,41790,2,2,2,2,0,15
3656,35416,3,1,4,2,1,3
3657,39116,1,1,2,1,1,0
3658,35916,1,2,3,0,1,19
3659,8561,2,2,1,0,1,14
3660,41347,0,1,1,0,2,7
3661,35587,3,3,0,2,1,12
3662,16735,0,3,2,1,1,11
3663,10576,0,0,1,0,0,16
3664,41726,2,3,3,0,2,18
3665,49119,2,0,2,2,0,17
3666,42260,3,0,1,0,1,16
3667,42263,0,2,3,2,0,19
3668,36887,3,3,4,2,1,13
3669,27737,0,3,2,2,1,11
3670,33235,2,2,4,1,1,6
3671,25747,1,3,1,0,0,2
3672,48781,2,1,2,2,0,0
3673,7957,3,2,3,2,2,19
3674,5017,3,0,1,0,2,16
3675,14298,1,0,2,0,1,17
3676,28743,3,3,0,2,1,12
3677,20100,0,3,1,0,1,2
3678,37977,0,1,4,0,1,3
3679,16889,0,1,1,2,2,7
3680,49555,3,2,3,1,1,19
3681,35659,3,0,1,1,2,16
3682,12010,3,2,1,1,0,14
3683,40939,2,0,0,0,2,4
3684,30352,0,2,3,1,1,19
3685,26301,1,0,0,2,0,4
3686,36790,0,2,2,2,0,15
3687,7542,2,3,3,1,2,18
3688,25743,1,3,0,0,0,12
3689,45908,3,3,0,0,0,12
3690,44130,1,2,2,1,2,15
3691,9670,2,3,1,0,0,2
3692,41994,0,3,0,0,1,12
3693,15402,1,1,3,2,2,8
3694,36875,0,3,1,0,2,2
3695,14009,1,0,3,0,1,10
3696,6368,2,3,3,1,2,18
3697,11534,2,3,2,0,2,11
3698,15933,2,0,1,0,0,16
3699,36692,3,0,1,2,1,16
3700,40591,2,0,2,0,0,17
3701,47900,1,3,3,2,1,18
3702,8925,2,1,1,0,0,7
3703,15489,2,3,4,1,0,13
3704,34242,3,1,2,1,2,0
3705,28920,1,1,2,1,0,0
3706,6459,1,0,2,0,0,17
3707,48430,0,2,3,2,2,19
3708,5502,0,0,2,0,0,17
3709,32878,3,0,4,0,2,1
3710,37681,2,1,3,1,1,8
3711,25984,2,3,0,0,2,12
3712,24833,3,3,3,1,0,18
3713,6704,0,2,4,2,1,6
3714,31088,0,0,2,2,1,17
3715,14009,2,3,4,1,0,13
3716,16172,1,2,3,1,2,19
3717,20439,1,0,4,0,1,1
3718,9161,2,0,4,2,2,1
3719,29587,1,1,1,1,1,7
3720,26432,3,2,3,1,0,19
3721,47354,3,3,2,0,0,11
3722,9855,0,0,2,0,1,17
3723,28450,3,3,0,0,0,12
3724,24490,1,2,3,0,1,19
3725,46362,1,1,4,1,0,3
3726,18253,0,1,3,0,2,8
3727,20313,1,2,1,0,0,14
3728,39279,3,1,4,1,0,3
3729,30807,0,1,0,0,0,5
3730,36739,3,3,2,2,2,11
3731,24397,3,0,4,0,1,1
3732,17874,0,1,0,1,1,5
3733,10995,1,3,1,1,1,2
3734,46206,3,3,0,0,1,12
3735,10140,1,2,0,1,0,9
3736,46219,0,1,4,0,1,3
3737,44853,3,2,4,1,0,6
3738,43795,0,1,4,1,2,3
3739,30477,0,3,0,1,0,12
3740,48905,3,2,0,2,0,9
3741,32576,0,1,2,1,1,0
3742,14038,1,2,0,2,2,9
3743,29421,0,3,2,0,2,11
3744,44552,0,1,4,2,2,3
3745,15357,2,3,0,0,2,12
3746,42553,3,1,0,0,0,5
3747,7836,2,3,2,2,0,11
3748,14262,2,2,2,1,0,15
3749,45027,2,0,1,1,1,16
3750,20562,0,0,4,2,0,1
3751,13265,2,3,0,0,1,12
3752,17579,3,2,3,0,1,19
3753,19610,2,3,4,0,2,13
3754,38848,0,3,0,2,2,12
3755,9211,3,2,4,2,1,6
3756,16473,0,0,3,0,0,10
3757,11398,1,2,0,2,2,9
3758,33528,0,1,3,2,2,8
3759,26809,0,1,0,1,1,5
3760,31707,1,3,2,2,1,11
3761,24232,3,1,4,2,2,3
3762,35902,2,1,0,1,2,5
3763,19472,3,2,1,1,0,14
3764,11489,0,3,4,1,2,13
3765,12218,0,3,0,2,0,12
3766,21822,2,0,4,0,1,1
3767,27275,3,2,0,2,2,9
3768,15359,3,0,3,1,2,10
3769,5058,0,3,1,2,2,2
3770,36406,1,2,4,1,2,6
3771,36068,2,0,1,1,1,16
3772,15297,1,3,3,1,0,18
3773,6261,3,3,0,1,0,12
3774,33421,2,3,2,2,0,11
3775,5388,3,3,2,2,0,11
3776,24763,3,2,0,2,1,9
3777,48654,0,3,4,0,2,13
3778,13498,2,0,4,1,0,1
3779,14585,2,0,4,2,0,1
3780,8648,3,2,4,2,0,6
3781,34139,2,0,2,2,0,17
3782,22909,2,1,0,1,2,5
3783,42737,1,2,1,1,1,14
3784,24853,3,3,1,1,2,2
3785,18925,2,0,1,2,1,16
3786,37003,0,0,2,0,2,17
3787,15572,3,3,4,2,1,13
3788,31800,3,2,3,1,0,19
3789,46262,2,1,2,2,0,0
3790,18432,0,2,0,1,1,9
3791,46406,2,3,2,2,1,11
3792,10168,3,2,0,1,0,9
3793,17400,3,1,0,1,2,5
3794,29815,1,0,1,0,1,16
3795,7786,2,2,1,2,0,14
3796,44123,3,3,4,2,1,13
3797,18140,2,2,4,2,2,6
3798,23094,3,0,3,2,2,10
3799,17426,1,3,3,2,2,18
3800,46015,2,0,2,2,2,17
3801,28163,1,1,4,2,1,3
3802,9927,3,0,3,2,1,10
3803,42464,2,0,0,0,1,4
3804,32927,3,1,0,2,1,5
3805,13209,3,3,3,0,2,18
3806,14875,2,0,2,2,2,17
3807,35040,3,3,2,2,0,11
3808,8274,1,0,1,2,0,16
3809,17632,3,0,1,0,0,16
3810,9728,1,1,1,0,1,7
3811,41132,3,0,4,0,0,1
3812,7191,3,3,4,1,1,13
3813,23338,2,2,2,2,1,15
3814,42396,2,2,0,0,1,9
3815,36042,2,0,0,1,1,4
3816,20045,3,0,2,1,1,17
3817,6757,0,3,3,1,2,18
3818,18558,2,3,4,1,0,13
3819,43541,2,2,4,2,2,6
3820,41032,2,3,0,2,1,12
3821,25758,0,2,2,2,2,15
3822,14927,3,1,2,0,0,0
3823,22135,3,2,2,2,2,15
3824,44188,0,2,4,2,0,6
3825,38337,2,2,4,2,0,6
3826,26575,3,2,2,1,1,15
3827,9103,1,3,1,2,1,2
3828,7273,2,2,4,1,0,6
3829,42935,3,2,0,2,2,9
3830,31331,0,3,2,0,1,11
3831,39973,1,1,2,1,2,0
3832,16594,2,2,0,0,2,9
3833,42545,1,1,3,0,2,8
3834,43333,2,0,2,2,2,17
3835,28014,0,3,4,1,2,13
3836,10531,2,1,2,2,1,0
3837,34593,3,3,2,1,0,11
3838,17185,2,2,1,0,0,14
3839,11319,2,3,1,1,0,2
3840,28709,0,1,0,0,0,5
3841,14962,3,1,4,2,2,3
3842,33451,0,2,2,2,2,15
3843,8289,0,1,3,0,0,8
3844,49153,0,3,2,0,1,11
3845,28112,2,2,2,2,0,15
3846,25677,1,3,3,0,1,18
3847,43617,3,3,3,0,2,18
3848,15320,1,2,0,2,2,9
3849,29943,0,3,3,1,2,18
3850,18071,3,3,4,0,0,13
3851,26171,1,2,0,2,1,9
3852,30522,2,1,0,0,2,5
3853,40565,1,2,3,2,2,19
3854,44495,3,1,2,2,1,0
3855,5168,3,0,2,0,1,17
3856,5998,2,1,4,2,0,3
3857,34684,2,3,0,2,1,12
3858,47360,0,3,4,1,2,13
3859,28346,0,1,1,0,0,7
3860,37461,2,1,1,2,1,7
3861,37029,2,1,4,2,0,3
3862,36824,1,0,3,1,0,10
3863,11002,0,1,3,2,2,8
3864,16937,1,3,1,2,1,2
3865,5956,0,2,4,2,0,6
3866,36866,2,3,1,0,1,2
3867,27464,2,3,4,2,0,13
3868,41996,3,3,4,0,2,13
3869,35044,2,0,1,2,2,16
3870,18508,0,2,1,2,1,14
3871,27904,3,0,1,2,0,16
3872,19236,2,1,1,2,2,7
3873,23835,3,0,1,2,0,16
3874,37228,1,0,1,1,1,16
3875,13256,2,0,1,1,1,16
3876,47578,3,0,3,0,2,10
3877,48249,2,3,0,2,2,12
3878,11638,3,1,1,2,2,7
3879,34551,0,0,2,0,1,17
3880,41077,0,0,2,1,1,17
3881,17935,3,3,3,2,1,18
3882,38689,0,0,2,0,1,17
3883,40357,2,2,0,1,2,9
3884,10395,2,3,3,2,2,18
3885,30830,1,2,3,1,2,19
3886,11775,0,3,4,1,2,13
3887,36230,3,1,3,2,0,8
3888,35569,0,1,1,1,1,7
3889,24567,0,1,4,2,2,3
3890,25390,1,0,3,2,2,10
3891,6930,1,3,1,2,1,2
3892,8296,2,3,0,1,2,12
3893,29187,0,2,3,0,1,19
3894,39132,2,3,3,0,1,18
3895,30413,2,0,3,1,0,10
3896,9865,2,1,4,1,2,3
3897,13442,1,0,2,2,2,17
3898,26650,3,0,2,1,1,17
3899,46469,0,1,0,0,0,5
3900,13640,0,2,1,1,2,14
3901,45104,2,2,4,2,1,6
3902,20233,0,2,3,0,0,19
3903,17211,3,3,0,2,0,12
3904,30871,0,1,1,0,0,7
3905,49290,2,2,1,2,0,14
3906,11395,1,3,4,1,1,13
3907,10235,3,2,0,1,0,9
3908,39654,2,3,1,1,0,2
3909,27493,0,2,4,2,2,6
3910,37497,1,0,1,2,1,16
3911,5326,1,2,4,0,1,6
3912,38412,3,0,4,2,2,1
3913,42885,2,0,3,0,0,10
3914,12379,3,0,3,1,0,10
3915,23213,3,3,0,0,0,12
3916,34902,2,0,2,1,1,17
3917,45947,0,3,3,2,0,18
3918,44816,3,1,4,0,2,3
3919,39633,0,2,0,1,1,9
3920,49551,0,2,0,0,1,9
3921,46239,0,3,1,2,0,2
3922,33328,1,3,2,0,2,11
3923,21044,0,0,1,1,1,16
3924,32455,0,0,4,2,1,1
3925,11955,2,0,1,0,2,16
3926,30337,1,3,1,1,1,2
3927,36102,3,0,0,2,0,4
3928,30791,1,2,2,2,0,15
3929,30865,1,3,1,0,2,2
3930,18876,0,2,2,2,2,15
3931,40847,0,2,3,2,2,19
3932,23488,1,1,0,1,0,5
3933,48596,3,1,4,1,0,3
3934,46974,3,0,2,1,2,17
3935,9673,2,0,4,2,0,1
3936,5085,3,2,2,2,0,15
3937,23317,0,2,4,0,1,6
3938,47942,0,2,4,2,1,6
3939,27034,3,3,2,2,2,11
3940,47805,0,0,3,0,2,10
3941,34924,1,0,4,2,0,1
3942,12522,1,1,0,0,2,5
3943,19318,2,0,0,2,0,4
3944,9174,2,2,0,1,0,9
3945,36013,2,0,0,0,2,4
